id,fruit,side,day,camera_type,header_file,data_file,record_id,init_weight,end_weight,storage_days,firmness,comment,ripeness_state,ripeness_state_fine,img_shape,ripeness_state_y,is_damaged
553,Papaya,front,day_m4_01,VIS,Papaya/VIS/day_m4_01/papaya_day_m4_01_10_front.hdr,Papaya/VIS/day_m4_01/papaya_day_m4_01_10_front.bin,553,285,284.0,0,1850.0,,perfect,ripe,"(485, 237, 224)",1,0
554,Papaya,back,day_m4_01,VIS_COR,Papaya/VIS_COR/day_m4_01/papaya_day_m4_01_10_back.hdr,Papaya/VIS_COR/day_m4_01/papaya_day_m4_01_10_back.bin,554,285,284.0,0,1850.0,,perfect,ripe,"(128, 68, 249)",1,0
555,Papaya,back,day_m4_01,VIS,Papaya/VIS/day_m4_01/papaya_day_m4_01_10_back.hdr,Papaya/VIS/day_m4_01/papaya_day_m4_01_10_back.bin,555,285,284.0,0,1850.0,,perfect,ripe,"(506, 239, 224)",1,0
556,Papaya,front,day_m4_01,VIS_COR,Papaya/VIS_COR/day_m4_01/papaya_day_m4_01_19_front.hdr,Papaya/VIS_COR/day_m4_01/papaya_day_m4_01_19_front.bin,556,239,238.0,0,4500.0,,unripe,unripe,"(128, 66, 249)",0,0
557,Papaya,front,day_m4_01,VIS,Papaya/VIS/day_m4_01/papaya_day_m4_01_19_front.hdr,Papaya/VIS/day_m4_01/papaya_day_m4_01_19_front.bin,557,239,238.0,0,4500.0,,unripe,unripe,"(497, 229, 224)",0,0
558,Papaya,back,day_m4_01,VIS,Papaya/VIS/day_m4_01/papaya_day_m4_01_20_back.hdr,Papaya/VIS/day_m4_01/papaya_day_m4_01_20_back.bin,558,480,480.0,0,1550.0,,unripe,unripe,"(609, 296, 224)",0,0
559,Papaya,front,day_m4_02,VIS_COR,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_12_front.hdr,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_12_front.bin,559,298,290.0,1,1550.0,,perfect,ripe,"(128, 65, 249)",1,0
560,Papaya,front,day_m4_02,VIS,Papaya/VIS/day_m4_02/papaya_day_m4_02_12_front.hdr,Papaya/VIS/day_m4_02/papaya_day_m4_02_12_front.bin,560,298,290.0,1,1550.0,,perfect,ripe,"(520, 234, 224)",1,0
561,Papaya,back,day_m4_02,VIS_COR,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_12_back.hdr,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_12_back.bin,561,298,290.0,1,1550.0,,perfect,ripe,"(128, 65, 249)",1,0
562,Papaya,back,day_m4_02,VIS,Papaya/VIS/day_m4_02/papaya_day_m4_02_12_back.hdr,Papaya/VIS/day_m4_02/papaya_day_m4_02_12_back.bin,562,298,290.0,1,1550.0,,perfect,ripe,"(509, 232, 224)",1,0
563,Papaya,front,day_m4_02,VIS_COR,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_18_front.hdr,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_18_front.bin,563,288,281.0,1,1500.0,,perfect,ripe,"(128, 77, 249)",1,0
564,Papaya,front,day_m4_02,VIS,Papaya/VIS/day_m4_02/papaya_day_m4_02_18_front.hdr,Papaya/VIS/day_m4_02/papaya_day_m4_02_18_front.bin,564,288,281.0,1,1500.0,,perfect,ripe,"(457, 246, 224)",1,0
565,Papaya,back,day_m4_02,VIS,Papaya/VIS/day_m4_02/papaya_day_m4_02_18_back.hdr,Papaya/VIS/day_m4_02/papaya_day_m4_02_18_back.bin,565,288,281.0,1,1500.0,,perfect,ripe,"(465, 245, 224)",1,0
566,Papaya,front,day_m4_02,VIS_COR,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_30_front.hdr,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_30_front.bin,566,489,477.0,1,1700.0,,unripe,unripe,"(128, 79, 249)",0,0
567,Papaya,front,day_m4_02,VIS,Papaya/VIS/day_m4_02/papaya_day_m4_02_30_front.hdr,Papaya/VIS/day_m4_02/papaya_day_m4_02_30_front.bin,567,489,477.0,1,1700.0,,unripe,unripe,"(533, 300, 224)",0,0
568,Papaya,back,day_m4_02,VIS_COR,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_30_back.hdr,Papaya/VIS_COR/day_m4_02/papaya_day_m4_02_30_back.bin,568,489,477.0,1,1700.0,,unripe,unripe,"(128, 77, 249)",0,0
569,Papaya,back,day_m4_02,VIS,Papaya/VIS/day_m4_02/papaya_day_m4_02_30_back.hdr,Papaya/VIS/day_m4_02/papaya_day_m4_02_30_back.bin,569,489,477.0,1,1700.0,,unripe,unripe,"(536, 289, 224)",0,0
570,Papaya,front,day_m4_03,VIS_COR,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_05_front.hdr,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_05_front.bin,570,259,246.0,2,1150.0,,perfect,ripe,"(128, 81, 249)",1,0
571,Papaya,front,day_m4_03,VIS,Papaya/VIS/day_m4_03/papaya_day_m4_03_05_front.hdr,Papaya/VIS/day_m4_03/papaya_day_m4_03_05_front.bin,571,259,246.0,2,1150.0,,perfect,ripe,"(406, 235, 224)",1,0
572,Papaya,back,day_m4_03,VIS_COR,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_05_back.hdr,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_05_back.bin,572,259,246.0,2,1150.0,,perfect,ripe,"(128, 81, 249)",1,0
573,Papaya,front,day_m4_03,VIS_COR,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_07_front.hdr,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_07_front.bin,573,291,277.0,2,1450.0,,perfect,ripe,"(128, 79, 249)",1,0
574,Papaya,front,day_m4_03,VIS,Papaya/VIS/day_m4_03/papaya_day_m4_03_07_front.hdr,Papaya/VIS/day_m4_03/papaya_day_m4_03_07_front.bin,574,291,277.0,2,1450.0,,perfect,ripe,"(441, 243, 224)",1,0
575,Papaya,back,day_m4_03,VIS_COR,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_07_back.hdr,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_07_back.bin,575,291,277.0,2,1450.0,,perfect,ripe,"(128, 80, 249)",1,0
576,Papaya,back,day_m4_03,VIS,Papaya/VIS/day_m4_03/papaya_day_m4_03_07_back.hdr,Papaya/VIS/day_m4_03/papaya_day_m4_03_07_back.bin,576,291,277.0,2,1450.0,,perfect,ripe,"(441, 245, 224)",1,0
577,Papaya,front,day_m4_03,VIS,Papaya/VIS/day_m4_03/papaya_day_m4_03_17_front.hdr,Papaya/VIS/day_m4_03/papaya_day_m4_03_17_front.bin,577,306,289.0,2,1300.0,,perfect,ripe,"(524, 243, 224)",1,0
578,Papaya,back,day_m4_03,VIS_COR,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_17_back.hdr,Papaya/VIS_COR/day_m4_03/papaya_day_m4_03_17_back.bin,578,306,289.0,2,1300.0,,perfect,ripe,"(128, 66, 249)",1,0
579,Papaya,back,day_m4_03,VIS,Papaya/VIS/day_m4_03/papaya_day_m4_03_17_back.hdr,Papaya/VIS/day_m4_03/papaya_day_m4_03_17_back.bin,579,306,289.0,2,1300.0,,perfect,ripe,"(524, 242, 224)",1,0
580,Papaya,front,day_m4_04,VIS_COR,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_04_front.hdr,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_04_front.bin,580,307,294.0,3,1300.0,,perfect,ripe,"(128, 81, 249)",1,0
581,Papaya,front,day_m4_04,VIS,Papaya/VIS/day_m4_04/papaya_day_m4_04_04_front.hdr,Papaya/VIS/day_m4_04/papaya_day_m4_04_04_front.bin,581,307,294.0,3,1300.0,,perfect,ripe,"(445, 247, 224)",1,0
582,Papaya,back,day_m4_04,VIS_COR,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_04_back.hdr,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_04_back.bin,582,307,294.0,3,1300.0,,perfect,ripe,"(128, 81, 249)",1,0
583,Papaya,back,day_m4_04,VIS,Papaya/VIS/day_m4_04/papaya_day_m4_04_04_back.hdr,Papaya/VIS/day_m4_04/papaya_day_m4_04_04_back.bin,583,307,294.0,3,1300.0,,perfect,ripe,"(446, 251, 224)",1,0
584,Papaya,front,day_m4_04,VIS_COR,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_09_front.hdr,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_09_front.bin,584,267,251.0,3,1300.0,,perfect,ripe,"(128, 73, 249)",1,0
585,Papaya,front,day_m4_04,VIS,Papaya/VIS/day_m4_04/papaya_day_m4_04_09_front.hdr,Papaya/VIS/day_m4_04/papaya_day_m4_04_09_front.bin,585,267,251.0,3,1300.0,,perfect,ripe,"(444, 232, 224)",1,0
586,Papaya,back,day_m4_04,VIS_COR,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_09_back.hdr,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_09_back.bin,586,267,251.0,3,1300.0,,perfect,ripe,"(128, 75, 249)",1,0
587,Papaya,back,day_m4_04,VIS,Papaya/VIS/day_m4_04/papaya_day_m4_04_09_back.hdr,Papaya/VIS/day_m4_04/papaya_day_m4_04_09_back.bin,587,267,251.0,3,1300.0,,perfect,ripe,"(439, 233, 224)",1,0
588,Papaya,front,day_m4_04,VIS_COR,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_15_front.hdr,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_15_front.bin,588,374,354.0,3,1650.0,,unripe,unripe,"(128, 52, 249)",0,0
589,Papaya,front,day_m4_04,VIS_COR,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_28_front.hdr,Papaya/VIS_COR/day_m4_04/papaya_day_m4_04_28_front.bin,589,315,296.0,3,1850.0,,perfect,ripe,"(128, 66, 249)",1,0
590,Papaya,front,day_m4_04,VIS,Papaya/VIS/day_m4_04/papaya_day_m4_04_28_front.hdr,Papaya/VIS/day_m4_04/papaya_day_m4_04_28_front.bin,590,315,296.0,3,1850.0,,perfect,ripe,"(524, 242, 224)",1,0
591,Papaya,back,day_m4_04,VIS,Papaya/VIS/day_m4_04/papaya_day_m4_04_28_back.hdr,Papaya/VIS/day_m4_04/papaya_day_m4_04_28_back.bin,591,315,296.0,3,1850.0,,perfect,ripe,"(527, 236, 224)",1,0
592,Papaya,front,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_02_front.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_02_front.bin,592,303,264.0,5,850.0,,perfect,ripe,"(128, 77, 249)",1,0
593,Papaya,front,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_02_front.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_02_front.bin,593,303,264.0,5,850.0,,perfect,ripe,"(461, 242, 224)",1,0
594,Papaya,back,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_02_back.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_02_back.bin,594,303,264.0,5,850.0,,perfect,ripe,"(128, 74, 249)",1,0
595,Papaya,back,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_02_back.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_02_back.bin,595,303,264.0,5,850.0,,perfect,ripe,"(469, 240, 224)",1,0
596,Papaya,front,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_03_front.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_03_front.bin,596,279,251.0,5,1500.0,,perfect,ripe,"(128, 69, 249)",1,0
597,Papaya,front,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_03_front.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_03_front.bin,597,279,251.0,5,1500.0,,perfect,ripe,"(485, 232, 224)",1,0
598,Papaya,back,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_03_back.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_03_back.bin,598,279,251.0,5,1500.0,,perfect,ripe,"(128, 69, 249)",1,0
599,Papaya,back,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_03_back.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_03_back.bin,599,279,251.0,5,1500.0,,perfect,ripe,"(487, 233, 224)",1,0
600,Papaya,front,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_11_front.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_11_front.bin,600,261,240.0,5,1200.0,,perfect,ripe,"(128, 78, 249)",1,0
601,Papaya,back,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_11_back.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_11_back.bin,601,261,240.0,5,1200.0,,perfect,ripe,"(128, 79, 249)",1,0
602,Papaya,back,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_11_back.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_11_back.bin,602,261,240.0,5,1200.0,,perfect,ripe,"(430, 231, 224)",1,0
603,Papaya,front,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_27_front.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_27_front.bin,603,497,464.0,5,800.0,,perfect,ripe,"(128, 56, 249)",1,0
604,Papaya,front,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_27_front.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_27_front.bin,604,497,464.0,5,800.0,,perfect,ripe,"(624, 254, 224)",1,0
605,Papaya,back,day_m4_05,VIS_COR,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_27_back.hdr,Papaya/VIS_COR/day_m4_05/papaya_day_m4_05_27_back.bin,605,497,464.0,5,800.0,,perfect,ripe,"(128, 59, 249)",1,0
606,Papaya,back,day_m4_05,VIS,Papaya/VIS/day_m4_05/papaya_day_m4_05_27_back.hdr,Papaya/VIS/day_m4_05/papaya_day_m4_05_27_back.bin,606,497,464.0,5,800.0,,perfect,ripe,"(627, 255, 224)",1,0
607,Papaya,front,day_m4_06,VIS_COR,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_06_front.hdr,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_06_front.bin,607,299,259.0,6,1350.0,,perfect,ripe,"(128, 70, 249)",1,0
608,Papaya,front,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_06_front.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_06_front.bin,608,299,259.0,6,1350.0,,perfect,ripe,"(479, 229, 224)",1,0
609,Papaya,front,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_14_front.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_14_front.bin,609,261,236.0,6,1200.0,,perfect,ripe,"(444, 222, 224)",1,0
610,Papaya,back,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_14_back.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_14_back.bin,610,261,236.0,6,1200.0,,perfect,ripe,"(442, 223, 224)",1,0
611,Papaya,front,day_m4_06,VIS_COR,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_16_front.hdr,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_16_front.bin,611,461,391.0,6,1000.0,,overripe,overripe,"(128, 71, 249)",2,0
612,Papaya,front,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_16_front.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_16_front.bin,612,461,391.0,6,1000.0,,overripe,overripe,"(571, 285, 224)",2,0
613,Papaya,front,day_m4_06,VIS_COR,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_21_front.hdr,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_21_front.bin,613,517,485.0,6,950.0,,perfect,ripe,"(128, 63, 249)",1,0
614,Papaya,front,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_21_front.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_21_front.bin,614,517,485.0,6,950.0,,perfect,ripe,"(599, 258, 224)",1,0
615,Papaya,back,day_m4_06,VIS_COR,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_21_back.hdr,Papaya/VIS_COR/day_m4_06/papaya_day_m4_06_21_back.bin,615,517,485.0,6,950.0,,perfect,ripe,"(128, 64, 249)",1,0
616,Papaya,back,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_21_back.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_21_back.bin,616,517,485.0,6,950.0,,perfect,ripe,"(600, 258, 224)",1,0
617,Papaya,back,day_m4_06,VIS,Papaya/VIS/day_m4_06/papaya_day_m4_06_24_back.hdr,Papaya/VIS/day_m4_06/papaya_day_m4_06_24_back.bin,617,415,355.0,6,1000.0,,overripe,overripe,"(517, 265, 224)",2,0
618,Papaya,front,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_01_front.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_01_front.bin,618,327,273.0,7,500.0,,perfect,ripe,"(128, 81, 249)",1,0
619,Papaya,front,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_01_front.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_01_front.bin,619,327,273.0,7,500.0,,perfect,ripe,"(421, 245, 224)",1,0
620,Papaya,back,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_01_back.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_01_back.bin,620,327,273.0,7,500.0,,perfect,ripe,"(128, 82, 249)",1,0
621,Papaya,front,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_08_front.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_08_front.bin,621,232,187.0,7,750.0,,perfect,ripe,"(128, 76, 249)",1,0
622,Papaya,front,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_08_front.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_08_front.bin,622,232,187.0,7,750.0,,perfect,ripe,"(414, 213, 224)",1,0
623,Papaya,back,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_08_back.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_08_back.bin,623,232,187.0,7,750.0,,perfect,ripe,"(128, 75, 249)",1,0
624,Papaya,front,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_13_front.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_13_front.bin,624,289,240.0,7,750.0,,perfect,ripe,"(128, 67, 249)",1,0
625,Papaya,front,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_13_front.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_13_front.bin,625,289,240.0,7,750.0,,perfect,ripe,"(481, 223, 224)",1,0
626,Papaya,back,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_13_back.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_13_back.bin,626,289,240.0,7,750.0,,perfect,ripe,"(128, 66, 249)",1,0
627,Papaya,back,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_13_back.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_13_back.bin,627,289,240.0,7,750.0,,perfect,ripe,"(477, 227, 224)",1,0
628,Papaya,back,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_25_back.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_25_back.bin,628,444,359.0,7,850.0,,overripe,overripe,"(128, 99, 249)",2,0
629,Papaya,front,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_26_front.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_26_front.bin,629,441,412.0,7,900.0,,perfect,ripe,"(128, 62, 249)",1,0
630,Papaya,front,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_26_front.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_26_front.bin,630,441,412.0,7,900.0,,perfect,ripe,"(584, 254, 224)",1,0
631,Papaya,back,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_26_back.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_26_back.bin,631,441,412.0,7,900.0,,perfect,ripe,"(128, 63, 249)",1,0
632,Papaya,back,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_26_back.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_26_back.bin,632,441,412.0,7,900.0,,perfect,ripe,"(586, 257, 224)",1,0
633,Papaya,front,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_29_front.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_29_front.bin,633,567,514.0,7,1000.0,,perfect,ripe,"(128, 64, 249)",1,0
634,Papaya,front,day_m4_07,VIS,Papaya/VIS/day_m4_07/papaya_day_m4_07_29_front.hdr,Papaya/VIS/day_m4_07/papaya_day_m4_07_29_front.bin,634,567,514.0,7,1000.0,,perfect,ripe,"(632, 279, 224)",1,0
635,Papaya,back,day_m4_07,VIS_COR,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_29_back.hdr,Papaya/VIS_COR/day_m4_07/papaya_day_m4_07_29_back.bin,635,567,514.0,7,1000.0,,perfect,ripe,"(128, 62, 249)",1,0
